msno,city,bd,gender,registered_via,registration_init_time
2uwxBO5sPQKERr1qAbiF3XGqvd+TXcBWTCu5MPXvZbA=,22,37,female,9,2006-03-28
JB8jdMKK170mNYb6qpLMH77zlaL5f6p7snc0D/ApOyQ=,6,36,male,9,2005-09-20
6QvlRaIziQBywavxmM/7trpSFY2+VjZy4t3R/NNhnVI=,6,26,male,9,2005-10-13
9d4UQZitaPLKKrkGHLEyH5U5UjqUFjqgehD3H9opsN8=,15,19,female,9,2016-11-08
aI0bnoAIR1c/5gClubo6dUAL03vsqaY/2Qigdgxvet0=,13,40,female,9,2007-06-30
AlvxlYDbZatRD/WoYgze5UhCipp0wUpvpmwvbhOoIuw=,5,37,male,9,2007-08-06
LNlDzj5yefbRmQkywx6pGowiQsAYWANdzSA05HACnX4=,15,52,male,9,2007-08-31
5cks8baCAb39/lSNzcF+siwFzEQnnTDl1gIHnSvGTkg=,5,27,male,3,2016-11-05
ptJRbKuzMgFbFRqgrqaN/ehbYSFnGmkCQvUGICMYbDk=,1,18,female,3,2014-08-19
Xn9Vo+4pCVZ9ioj8ISUob9wqyRXq0WYL4YnFpuBGCxQ=,13,25,female,9,2007-07-28
uSvBlx37VDBkgqPACnfCXdlk32EY2mNoDZjqypBPBW4=,8,21,"",9,2015-04-04
BmHunyPQjaAvYiXvilka7/QTw5vti/ZMT0yk+/wRr9o=,1,0,"",9,2015-06-10
Zi5DMo8hawoTIeowN5ZoDT/4LCRWeMwpHkVmpP87U0E=,1,0,"",9,2015-06-13
NL+Zig+IeaKU86BJXBoGYQ5IVA8EsLWJx497kDgK/tE=,1,0,"",9,2015-06-16
ODvHC7hDUZxza0YiS57AsupxqBLkWSmynfrn1dg6rOQ=,13,0,"",7,2010-10-15
0U+JP5ufyXD8QtpPqjxCMGUd/VcQqSem7ZwjpQ9zh6s=,9,56,male,9,2013-10-15
jco1cfqYSq8TS/JajoN0YnRJsbGi90UMIPYK4sF9kKY=,1,0,"",7,2013-10-15
g2pSUBJ9Wn8rE0w3CDJ34Lgy+38L34yODUD3IXmjxUo=,1,0,"",4,2016-05-26
XVUP5nsgp0FmF6qfNH9hWopj2o+RxLq7qK15vV8oUQY=,1,29,female,4,2016-05-29
fT3jsX6SgEGb6iiAJw9FyOpMiKPB01mZ3d3RniOYMYg=,1,0,"",9,2016-06-09
SqjY1TQSXvJHaNwwXkzXwSYH+zK56YCiqolBr2/7Kt0=,1,0,"",7,2016-06-13
f9T5Tm5zdEG2hc+CE62DaZDNyqraAgeDbMz7Z+P3uPo=,1,0,"",7,2016-06-15
5JmZ0OrHrp2rHu1GzqNqxnyXRPJWnjZj/1WZHrr/xVg=,1,0,"",4,2016-06-21
VjcCiAuhVruVGR23oRi6txti23JewaXirsvH32sZVAo=,1,0,"",7,2016-12-27
gH+9DK+PRWx5m0M12218aPo2kKazILtrcgIisDj+atE=,12,24,male,9,2017-01-01
5uUJmU8jCUaoX4ZqO+DcxGpPbe9q1MTSxd0dqw835Pw=,5,29,male,3,2017-01-07
wyiT/Ic8bykCCZ9DsxgLRoPOwyc8C9uIRxibKCqY4JU=,5,36,female,4,2016-12-06
uPcMJP3NZBzkgTked2j2dzSMzd2ZcKNWL+cXDekAj5k=,1,0,"",4,2016-12-14
Efy2LiMzcRlcl4Sq0ygZvaewGWGeMyNeNmDS9CYe264=,1,0,"",7,2016-12-17
SxPU4DGKnz7Agu1FfNm6B9+BvUm1IGXrR/bqSgLUACQ=,1,0,"",7,2016-11-27
yMjZbqBbOw3pAw//KlJvhG2Gqq0mOtlyKkqiG8GvhlQ=,1,22,female,3,2015-07-07
/ftU0eEXESmh+xDdPhWtsaTWtLHadHMd5EBMoJsz6SA=,1,0,"",7,2015-07-25
a8zxku03/8x3flH8ORLphV7ZdXesd0dF492vy2lEaFg=,1,0,"",4,2016-07-26
GZI8m9oMbo28GCtkd+w4ccfRwH5fVixE+9jB6HiizSo=,1,0,"",4,2016-09-21
k8c0E476QSb6QTxTtldIQ2EDKm69H402+/qUiXouSM8=,1,0,"",4,2015-12-21
R2g4nuzCu7ohEdRUwaVLDhvYAMKv8fIcHyYP8rLOcBI=,13,25,female,9,2007-06-25
gWlzG5gHRbdNnfzX/ZPiUQ4q/kAxgPyqcOXVqqxhpNs=,12,26,male,9,2007-06-25
O2exPGqJx32X6ENZdIDz5CO1t1q2Afsl11kGkka29BI=,1,0,"",4,2016-07-17
BJzk9J2ViLOcqsLd1E97n7Ebh6F6U9lYcPFFM/9bbEw=,1,0,"",4,2016-03-30
+T8JB/8aGN9/16OIaAyVGlFOitoZ5q0Byw4IOQlpslc=,5,20,male,9,2012-07-13
izuXYl4kzB4/BV6dbj0mh3sFc/MB49QtJ8PPteBeMYo=,11,22,male,9,2015-04-28
tjtTfqGYoXCdT0gLXmejGscVC0NLfDZF+588FiCkYys=,6,46,female,4,2016-10-12
Okud8iuz2n7Gf9TsIBVdz5G7i76XdbfYoMaiu4VIfNU=,10,32,female,4,2016-12-11
+zYnyZMpBXHDBgDE3ynAufUU8y738j44cvUETc5dOWk=,1,0,"",7,2016-12-30
eOxs/JM0NM6RGHFqxxvF4spWAvTz0x00WYFq7+ruYeE=,5,27,female,7,2017-02-13
vZ1ZOvvgHsjoGiR5t91i6zHkOpLjfncQ1ul3mqpY7UE=,22,22,male,3,2015-02-13
0EA33NwgKiiK2p9517K2DTUQ1rM7PNOphWmWG3t5x2M=,1,0,"",4,2016-05-22
aHwmrsyyHirLeQOSmuiHS45ioReV3CDagVYKFTD1x34=,1,0,"",4,2016-05-26
PD54MObsd7KZJ12eXHPKuelPtZ22+D68JHynp9ZFnRQ=,1,0,"",4,2016-06-02
VQ6ZNmTwdcAn6BCoi2f2s4KGclmdHa2oTnNUdUks2cg=,1,0,"",7,2015-11-27
UrBQtiOw0MVjrli6Y8aOuPuJDsrPao3Vx+SFPEZ9DGw=,1,0,"",4,2016-04-30
x15ew+YomWOjFV9BHiEOTVj0PotcRWJef+jHSGzG6gQ=,1,0,"",7,2016-05-05
FnOifz6ARxVEeeb7KgmMY0PmP5OP3aajnvtrtFKAdnw=,1,0,"",4,2016-09-11
puKpLFXcdpiQMSmKDvnfDY29cnWk7PKp/GExPmm+tUU=,1,15,male,3,2016-09-11
DLPsoBNSlvR+xwTzIQnkcaGwnndbwzDV0yhFT2r1Gto=,1,0,"",4,2016-09-11
N0K41ptHIt1N6eS2WXqC8paYJ9M/0gSx48O+LydCzy4=,1,0,"",7,2013-10-12
5yZiMrgDBq9OjNPWaXWag7cbH1L9c37g3RHk1EXrsXg=,1,0,"",7,2017-02-25
VfvKe1lO2bds3afe3rSaAjPmP7ecfF3tBp0ZwlHw87g=,18,24,male,9,2013-03-31
NJC6rx+nIOoe+zsUnd3q/epJ9oAMf2wB2aN6bNVa1Ag=,5,17,female,4,2016-04-18
Pv/7eY+WlcMvhfGP84MPjs/3DuJLdwcn2aLjqZafHhE=,22,37,male,9,2005-04-20
ETmF7FmUHYTpd3K1ahbCi78DTSa1jjIvU/k9JL7iHu0=,6,31,male,9,2005-10-29
lm4T12Oa/CSa8SCOmSE/QXO2Y5kYpwEaS9rEVf3PaNY=,15,28,female,9,2006-01-07
sGzEd28bPu7TfbuIuZEFcZy43ZTFX0X+P2fJgy9I3Ao=,13,27,male,9,2006-02-26
n6y1RkOnIi1wDLlV8rJyneCA4FVcjIh7p29SOCzzZ+c=,6,23,female,9,2006-03-12
eTLSJaVIk3QZGvYzX3HBd/zXCQmdpB2SuOStCUnHjWo=,1,0,"",7,2013-09-18
iUfHre634WcM3XCRqqW+wxzQTHwzNYcCSxSZCERtgWA=,1,0,"",7,2015-07-15
UXDLuWvkSFBWtx0bsH6gzgRutSTWv7ct1oSz0Z2Ce9k=,1,0,"",9,2015-07-21
7CjvdRmIsxCNdXVfe6Qr9Kh85xmmPSKtth8SgAKd+Bc=,1,0,"",4,2016-06-13
DRgDUEqGDIpGbMghdMMObMtatQ0sODzKaCwk7MRUAmk=,1,0,"",9,2015-03-23
7vrMiB75jGDDJsGay9fqTiX/+Lm2b8H0YzFzeHsXErQ=,1,0,"",9,2015-03-31
riqw51O2SMtSVLd9rIz5FDXsdghszBYMRwbf10SMbtQ=,1,0,"",7,2016-08-10
jvddoeILkhU3fc2G2A2cVBRqEFuKP3j5N9PtCbJgVN8=,1,0,"",4,2016-08-19
yVXHkxTa7nJAqr2LrnIoIcDz98CME0HXsRle9OQzHf0=,22,21,male,9,2015-03-20
WgatdULN1NvS/RX4Pgs4NmKLMLyN5SZNL1YKXc5qscM=,13,24,female,9,2010-06-09
75M5nAHNvW3L3HaNa7VWXrBaTTJIpQX7HFmdJvTYJRs=,1,0,"",4,2016-10-16
MbVaual4ne3X9Y/n0LnN1WNbVidL5cvoB0ybAHsyyrs=,1,0,male,3,2014-10-28
50G7o6yhyjrDxHsLI7r4f1Si+1aZwInv7oN0qM+B7ls=,5,22,male,7,2014-11-14
bmTGARgiOt4wAYQ/7bDhGwDKaTMBf1GWtbEswfaiILw=,15,25,female,3,2013-06-26
xF48uUomUC8Hl2yiSjkxBmEpY4mXJLwW3sEZ6S1emw8=,4,30,male,3,2015-08-13
qTRg3VKF/cKgnFwp1ar2OVQ1YAFTd3RKA/2DGqiMD/A=,4,41,female,3,2015-05-10
nm+gllbHf44Pc7ZATngXSXg5ee/idJbxQ4Q6bIUaerM=,15,21,female,3,2016-09-28
ruxRKEW9Lb1vmNKbPpD7W8NAofUMyC6PYaL6LveNibQ=,13,17,female,4,2016-10-22
ERhRYEgqYDS+/iQlBuJKAbphNMLCt6Dx6XKTq2h4U9Y=,13,27,male,9,2009-07-23
WipT5NqxdaSe3yTC+OToE/Vecs+uXuqJZY1XdqanYRk=,17,32,male,7,2011-09-07
kGpsa8Y+vGUmWNhSqYXqHcNhOv/d1NetTTbaWss6RKg=,1,28,female,4,2016-08-15
Rp/wOmNbfof8Ixlregh6s5jeSf0XURFACnespRrI+6s=,1,0,"",7,2017-02-01
PsQ8UMY5wtI4qAoSoEVWwwJaB1ER/vR9s2u246jMNNs=,4,25,female,9,2017-02-28
gXMd7hqmo63N4uU0xNBstWY4uCUqHbn4QVuMP9PyhB4=,1,0,"",7,2012-03-03
KkLWuM/2LPllxg2UUWtrVIcvvr0ZEPkeQkPbtUV93fA=,1,0,"",7,2012-04-06
zqy1+BztMJjosjrhYbL8wbw3b97Uqa1L7M69AecfDTs=,4,32,male,7,2015-10-13
22ZyvxqHrs4SA27KaPxN+5z3MZqcasWhzNsyx9WtXOc=,1,0,"",9,2015-10-31
7yYdLZQUDCe77K/Io3TebWUGwT04BHROBJ7DXwjvPo8=,1,0,"",4,2015-11-05
duB2RwliFAjBrnGopOQV9y3DiWeM+XFWfSdnTRihdxg=,15,26,female,3,2014-06-07
3Ni9s7msY8EPzYmF6VcD5nLBHRrs83vIc6I9EObVW74=,1,0,"",7,2014-06-09
Sq1LmUYm2vGVNX11tll6Ab05vE4j8TpDkSnEzQ4jvGU=,1,0,"",7,2014-07-06
3tvR7g9G1yFmsnqe6LUx8H+6y4CYyueSmPIw+O74x6I=,1,0,"",7,2010-04-03
UFyCqxRux0cEOKNb/eIZoTLMnHGu5BZ5Cioo/8dI0R0=,11,19,female,9,2010-09-07
f/m3ErKYAll2n8ViKvPY54/HHE6KfXHXj7yLH5eu1QY=,1,0,"",7,2016-09-06
Xd9gAdUwu0746G32Jte9KKAqxvV7ac66XU15bOqmkDE=,13,23,male,3,2016-01-02
bAw0QQMkCFUN+F0WhwkIvVr8UDeZuyRAZAQnQe4Lh2M=,15,0,"",9,2015-02-12
+5tBXD2ZBI5HLzVqDnPhinPJX5w5yPmvJSbOU1NuV4o=,14,30,female,9,2015-02-24
PsBeKZ3z+N3+8NnHGMaJJWFnshcS3uuLTU1vuRs8FKM=,6,21,male,3,2015-02-25
09A4ZM99B4f+NRmjBnwr4YLOE7Y8PE8FJAI+/MUaGoE=,1,0,"",7,2015-03-20
i2xCEyorzI5HhDp0mD9Dzooyma9LfqQHD9f9wLh1NFo=,13,22,female,7,2013-07-23
YYmtgpd9+MlO8C9EjF3okF9A2nQDrI/+nIMEn91ATW0=,1,0,"",7,2013-08-06
iBU1KYQvpl3Q6IIUnUXAJHaMukRE54WbEpfYdBNUnJE=,13,40,male,3,2013-09-02
f6KeiCYu8Lzs/yoNQE7iESGCwIijcqWXdU30jOUMm3I=,1,0,"",9,2013-09-23
x81WLo9qjfes5iVaHJwtmAzGoT9gBQHSuUW/0QpqTKg=,22,33,female,9,2009-06-22
ySjs/niDnCLElRJua3mPn7LXQKQYaa2wf0gmjmCT18Y=,11,45,male,9,2014-08-05
G+vOKzV49Jxoj5mHilP7/IgcPZry92cANAQzHPiWwU0=,22,27,female,3,2014-08-08
Hkm92u0fOcfwqaETweMq+DLug4SNiH0026xc+KvpgG8=,1,0,"",7,2014-09-10
80Zq7TWvFmfjYN4soMcjWBe15h3omnH558HDX3mcHwg=,1,19,"",3,2014-02-06
TfHfHCybmkKvh6mPHS+s9g7c/nn7FdWAVWevO4ESiwc=,1,0,"",3,2013-07-25
RUSqST4eYo/8QATk4vCoV8ITs8nwnmN//EiGd+Ke4gk=,5,22,male,3,2013-08-08
sBckxrHbDkC5oeyRIjyDoQF/Hr7ZnnAKln2MKiZxu6o=,18,18,female,4,2016-06-19
tkIINSJxtVtK9gS7ywOvWK7k8Bsm9wqeYgl3474CFyM=,1,0,"",9,2016-06-29
YaSbupW9LL6qaUFHKRsUbyyLu+M9Bq+84NNnrz8a8Dg=,13,27,female,9,2011-07-23
Xi6sFvfsgZ6RQm+lsYfHMax3W5SfcN2aAWuO4m1DtIw=,13,31,female,3,2013-08-15
22seDgGdY7gU7JIwHlyGqnt5V2PycrcmF77Ld4K6Ank=,1,0,"",3,2013-09-09
5EguoDJhbuYzK2bN9UugIHFu0QemLHhat4nqAIP7h7g=,1,0,"",13,2016-12-23
W9Qq4gy74wPbydPFs8U6iohRL5DBdtzDUYgj66qxOM4=,1,0,"",7,2016-12-27
riRDqXATd3FqxN4tB2x46B9i+no8yuJZWrs0vO3x+HU=,5,33,male,3,2016-12-27
bgKofc19mWty0+oMg8GaOSziYf+1uXJnx3MHDlkZzP4=,8,21,male,4,2017-01-15
70bS/sH24/ctHNoEO+KZKfhTAz6EHBHY/7AyIirEx6I=,3,25,male,9,2006-12-30
aBj8hFKWCqhHkqaGx3bN+ISIa7jSdYWs3DAzbHACDlA=,1,0,"",4,2017-01-25
b4WjVtt1HqKlUjN2c3lIF5tKSCC065SvJZMDyqUxvxc=,1,0,"",9,2015-04-13
C/pcqt3icOf9289XnX+eGUpXRR2uZRiKw5jTayNowEU=,15,33,male,9,2008-06-07
3QChU7izZx91Av/XpKWQgXI6SxTPrGMaFU0Rlky4kow=,15,46,male,9,2015-01-26
4HXi6YiRlqNn0I06dJ/2ZPIpvUNAaAU9rJ9+ThkFd18=,1,0,"",7,2015-01-27
wotqxBEzXEiVHPD3VMDaOQsgrGyjO7Z3oH5mYmDPHnA=,4,103,female,3,2015-02-11
xw96E4pkzzkrldGMyMUQzQVXqm33YXspyRTkC7LFERo=,4,27,male,9,2016-07-20
w4Kx3Fh4rGx5Y4WFcVxa+FsCbe/hN2fgv5ueY2UD9II=,13,35,female,3,2012-11-16
H+SNvgoVwjkdamQ1NfM/j4KPDDCcx7XfYULdf0fN0FU=,1,0,"",4,2016-08-09
Ixb0rbEdFLeaUUbPPa3xBVRH/Bh28PSWPiVQ3o3dYBQ=,1,0,"",7,2016-08-12
rMuHeKeSRdR5yebgGtXktUULLQ18Z2cimGqaGKzguMI=,9,29,female,9,2016-08-22
DIrW6pkKYlHkPd1OJVg2H9Ax7e4MtmL/kAUskqa2ips=,1,0,"",7,2011-01-05
IUYGuuyVf8qEadfpw0K14TMbrX0xJasV2qKggicQVM0=,1,0,"",7,2014-11-02
bCVMG1RdmhM1iqMWWv179rKgKniCjfbFqNDM/cLH2Yc=,5,24,male,9,2014-03-04
8AePbiGKH79X3iq24N+BhvYCPQm7Bc4OwlrYeJNGerk=,13,38,female,9,2014-03-20
5q+9lQBXpQN0Yv1JhrGtYb+XUWifTgjk7mZo60cXYJA=,1,0,"",7,2012-01-09
A4BpPBOUP1D+amlqP5vM7t2xTPIo9lB/dbdpuWxoCJs=,13,0,male,9,2016-07-22
5za9ZKD8OO67Z9NMWi1qepMk7v0cV7XYY6vrL0ddOFY=,6,30,female,7,2012-12-25
L6hSVcBi/dW3gmzmSZLyez+s+ID0+olbtVQvLy8q8Xg=,13,33,female,9,2014-11-27
XHPDVPQBAmNGpUm64HnWVhm8bHb3Jse/wpxVO6BhdAw=,13,24,female,9,2015-08-23
x5yiKdS3WPUE2c+VmGWdlmlCvl0Ht0UzLy2Vh0Tv5mY=,1,0,"",7,2015-09-02
6din+1ky510BLtP/3gayLobJCSJdq8at4dby0eUsRYM=,11,25,male,4,2016-11-05
RuNGxtgdEJBnIYuy0wqtFPvz7XmMdt/Ryk7Rz17XKm4=,15,24,female,7,2016-11-13
apLxxR0CEjq5UcwJuP/fSxzBVauwNTkae7ucCsFyGG4=,1,0,"",7,2016-11-19
71oIJnUFsBmYjGI8p4eFrz1aaWO/uWtyHDd/RdMNSR8=,1,0,"",7,2016-11-26
Bqi3PY3w5CcN/pOyWBp0xFjMSHabjw8bTdHnldi8e2Y=,1,0,"",7,2010-12-18
cMeopDZMygVvLME3T2sZe61YKIM3c1PB6l0YVEuY5V8=,1,0,"",7,2011-01-31
/HYCvxwWkbG6iPq1z56TjJx6Xs+1oWgfMQCwUAwVuyU=,5,27,male,9,2011-02-05
+n0h2mArc2WZiNtKtep8565WHpOjgiapygdSv669i40=,1,0,"",7,2011-03-12
0sOchstGhlWL1H7eYp0d9oA6eo7i9D/nYcSqZgCdctc=,13,31,male,9,2015-09-13
8yaYkTzaCPpE3ZS5an7sya1ImmYcmz3L2sm8fKdLqPU=,9,32,female,9,2015-09-22
Wl/fkfU5OjJr1sx7D9YJNPkagvERHI/xXWqB36Gtthc=,5,25,male,9,2011-08-27
2YCBzxjIYwmCFM5P0K8bTMgwM1Gqfx0LjtE6gnncTl8=,1,0,"",7,2015-10-11
aScSBVUdUSzbpK77WgkeZH4UMbHlQs6DCBaPDukAFg0=,1,24,female,3,2015-02-07
1x2vuexHpg9rNrr4Z2420E3aH39HxpWSMXByNi2u4eo=,17,59,male,3,2015-03-06
5BH05CpTH9A1mNRTUnGHM6lbz9LecnABMGc9+v0IgHc=,10,24,male,3,2015-03-15
EEMomf9hQqxk+oe+PDWyrXJIicVDDpfSQjme2B+6hFk=,1,0,"",9,2015-03-16
eoAXc8jpPgDNUYO0a19fj8Qi5WR095uMEva6DL9OkY8=,1,0,"",9,2015-03-21
w0B40i5upHr/cq8jZ/SHB9aIyTNcrYE1ohWJCCqp9mo=,1,0,"",7,2016-01-09
cM39rBr+VOJjxOoM3ecfLIpAE+iO01XG8vHqweM7AiU=,13,21,male,3,2012-04-09
ynMsFAPUEgvjOeL4kC7by0Y+Fl+QrxROx747UJJMYdM=,13,18,female,9,2012-04-15
PO5F5JCBVIXv+Rfs8xfh0GKWNy5kCbvjnKfAsoAzC4I=,5,25,male,7,2012-06-26
hBwz3PP5SwVDkQ/pmGThQiTJf8TMsmgGIvqBldfB3Iw=,13,19,male,4,2015-10-25
QSTIqN/2hWNG4EchdLJMXmklKe5gqHBSvfMAMVUyu4k=,1,0,"",7,2015-08-04
PlzUpQeAeJioh4Elj1Q0z+9BAqIFdm4UjusFT1gAqOY=,1,0,"",7,2015-08-07
rBEmpJ4tAmtkMXxlbkYTORizp4aOmuM2ZL3IHm9cHWs=,1,0,"",9,2015-01-17
zQ1tSrdREtd3G/tc2iJLsvkrwU1LHZUBezPYEZL3Rag=,1,0,"",7,2016-03-14
DThMHgKQ5ZxmUI7Sx4mpJQSp0L3wyxrla2aXIaASbVM=,1,0,"",4,2016-03-23
rHcCJVbZ12pAG8PXr4eTF//okU6Ddnq3XK8C+xfFHaU=,4,43,male,9,2011-10-30
ltfZjW/9B3dttuz3F1YO2NNHPr7DGMtItWPuQ5YLapE=,1,0,"",4,2016-03-13
U1hiAj6kWBy6sdFP/f/7zwp6pPOqRunHyhmg+lB0sAc=,1,0,"",9,2015-05-03
1m/878LZy2IKcOWv9LQ3yPPoWrW2M+aEHvhq76na0lY=,15,43,female,9,2006-07-22
25mbYqcVihgdwC3VbOkjdWeaNNi9n/x0KOfoH4urIew=,12,34,male,9,2006-08-18
lYmKVmCbi92MISKcJlbtnZq0vaS60qgRudqJXXRya/w=,1,0,"",7,2015-05-14
pAoJ/JB48xX7SIq8vdFnHoZ2iTGpKda314WjgCLKRGA=,6,14,male,3,2015-05-16
zMG6ss+dpint/0Pb/5bge9b90GGWaAsFZW4m7Mp7y8o=,1,0,"",7,2015-10-21
oeS4xCWBp/jTP9NQiY/O4Ly8hEKDLZKaxPEWnNFtwe8=,1,0,"",7,2015-10-25
PsTryQfvguBiUTqPJsNAe8Hduk4jR6SMta0760uIALw=,1,0,"",7,2015-11-03
BKjbyogL9SjT+MefkPqMhYNblygdXJEFnj5zMA7Vpj4=,1,0,"",7,2015-11-03
3sYhyNttEBd3w5Q1fj0vI2Z4+Em0ch66LkSugF3ckUY=,4,29,male,3,2015-11-07
Q5S90UFgc1XtkO/GnEQoR6iEC+sR2/mPB1hQ3RoDDT4=,22,37,male,9,2014-12-31
3KJrB5edrWlYmPT0Wp6vncrjrgMhs8CEpGDR/NR9/PY=,1,0,"",7,2011-03-08
mrgIEHKS4tz/Y3sYhMjE/t5uthT45tRjzF9sRfFedsU=,9,33,male,9,2011-12-14
TT04OTH3Kq8KKUTWdHlVtpNWxmagfmxRiZXy4xWUXxM=,1,0,"",7,2011-12-23
uP/erpWVUIdc7goMd1ip4jVETyQxh3C0F9vCLin1C7A=,14,47,female,9,2015-01-23
VlEiv6+gddbqOjjQcxzoevNmU/Y5igrkwcIqIquhUxg=,1,0,"",9,2015-01-30
khNhE2hLYdQJouuyT0sfo3XZBTsW1IqET9CEDmP1sjE=,5,34,male,7,2011-04-29
FkaDvGb7Oy0r5zjin1ufTpY3q8zJK65r/Ss8OPYDaVA=,5,45,male,9,2011-06-10
rnyT0UwLwDnVc+qHqYYyQDXEAg7kzhelkYz7rBOI2e8=,15,33,female,9,2008-09-28
X90ia2zV7eQUMUM7YQXDrqUSIPYTvMOM0wnUxgyR74k=,11,23,male,9,2008-12-14
aQhH1Y0Wzctar2WdWmkORCPjj3CIkB3S7ChU7+vJnwQ=,9,26,male,9,2011-12-15
Zj1jD68NYESPR9HXTisUaN3QMJPDMXYt6AV+m/VXspE=,5,0,"",7,2012-01-14
AWQhpaVE2Bt7GguD7t4rHo5InxRSknZrkqaBdVXkc0k=,15,21,female,3,2013-09-28
Sv4KpDOW4IzPnvBRR9A/h979qQ+WZ+G/G483MHwgUBc=,7,33,female,4,2015-11-10
nOqaNrUch5lN6z+x6/ulWB6e5w1A4D67GKLsKqhEngU=,1,0,"",7,2015-11-29
A06kcgoViNmSLs+QjuEYga+fjMpyWotvXnbbLPyMEQg=,1,0,"",7,2015-12-23
UGyBOQD1ZVRNyPncTvTMpeosvbZkWBpJyuC+k9x2fWI=,1,0,"",9,2016-06-30
MwfjB9HDBT5QGNJLO+lCh6Mpzwc3iP9vDpC9PXaJ03A=,13,117,male,9,2011-10-21
ezKLN0e9x6A917dPazbjPGW4t/l9lnPmL7JLQnlKRgA=,5,21,female,3,2014-11-01
kYlCF0S9N/mcS9yqcStdxHrmV2r95X8bKYrWrZdKGyM=,13,29,male,9,2015-04-30
MzyRSiyGK6pNgf0smabHhRja5Oc8/rnkZeXrtTXBifc=,13,25,female,9,2015-05-28
REywApX4tQMH26Rs7OYhHtVNClJnHrcawAB5Acsz4ZE=,1,0,"",7,2016-01-19
bhGT44+wSLRdx+3AaG1xsyKRHnAr2ru/dDXHNxlmL6g=,4,20,male,3,2016-01-28
f95OzQ2PGztWhix9bmjbzkB7JSmAebULux41nBG52u8=,1,0,"",7,2016-02-01
jSZT7nKTTp5/TuFiFNPkvZEw/ZzuyYMiDKgGTOpLcHk=,1,0,"",7,2015-10-30
moorc0q4qRA6XwmJVb18lgevAxUyw4PW5fAB+AUAlA0=,1,0,"",7,2015-11-06
eGiUCIsyaQA6tBkZB41juL5iULrX3v0Jyxv6BD5/Q64=,1,0,"",3,2014-03-22
OkZstmbbO2wfh9JErAKz9bP+yZrWu58FZ4Jd45gK0go=,1,0,"",3,2013-02-17
2CI4JcajVaeG9eIf9U2JVbh/5OpE2jIrqT/KI3v0drI=,22,21,female,3,2013-02-17
b6QQe4jxYo1oeSq9qhPdXIUJMZf+xSFf2qEfEa/dMW8=,12,42,male,9,2007-05-01
bJlkw9eNtLFubvGU22wiUK06EKS6k0cI3ge8v1B+FnI=,1,0,"",7,2011-03-25
DrwcPdMSLpTvqFJ7a7xKITGWFHB7+aPMrWy1FV94ZJ0=,1,0,"",7,2013-03-14
+fUV0nEItnUvqodSl6q6Ux7ULIQyQxaz9tcY0/kpvyM=,15,31,female,3,2013-04-05
0UrISzvWnt7XIjGGGEXpf+qhrleAURh7uUFla0tIb4I=,4,21,male,7,2013-05-01
+pNS4ktctDqq0sfEId4rGO0A0UA0xkaq7immrioQm4E=,5,0,female,7,2013-05-01
pSFrcFp0M92bBWpOjHAVmzAizsYQ1KY+uKHeDc5Z6jM=,11,49,male,7,2013-05-12
4S6O/9wrhYqEIQaGaIkJ0PLun7dIw2rqjdqtIc5xN5A=,1,0,"",3,2013-06-01
siixerTX6efZXNC2LEExvpNyxlsn6TR5q15Nc98fOW0=,1,0,"",4,2016-02-16
IJKKAkCqiYJKhZ4M76C8rIJQwuOYnPgGg3ISdUw+6wc=,13,24,female,9,2011-02-24
ujFT/KnFmWC/tH/S+TLLxsWOVH9a2zkXaZM0fqtTPKc=,1,0,"",9,2015-06-03
QLk6wIFPjdDxyYtm7nWCeG5bs+NUGlftJLLbewZDzFY=,4,24,male,3,2015-06-15
1OvYgpJKanYngm/h2gfqkxnHkhiyGuoiJP16ustTKLg=,1,0,"",9,2015-06-20
ojaTWqTGP9Uc7ZXykWIn1PsvcIYRlOHo1oqcjLivprg=,1,0,"",9,2015-06-25
pXLKHfuXzt5kQAzwggjvFW4j4LIppCpuNrx/SXpTWtM=,4,17,male,3,2015-07-17
sL/7towNGykZjO9b6eFAL+yWOGAFRDyNcq8lluR/zjo=,13,0,"",9,2014-12-17
LYCLsV5uFbp1ogCc7G+Y/2zccnD3jfHFIYxWNnMAljU=,1,24,female,3,2014-08-16
TF3dzCoqI6UPTGIfpIwaZh4MwK9YJ7TDvCctaBY8xMk=,4,21,male,3,2014-09-04
ZI/o4bEMR3TZIgPXXKYKf0RmO8FtGQjVcJyDDMb97cc=,1,0,female,3,2014-09-07
JBquTlwzpLLKFN3/BaTN92PUhZx2RDij/n8p5dtyN50=,15,0,female,3,2014-09-08
u6jR2FGkdTeB44Hbtew8oE4HLbuWG6Uwti2gHiAw35A=,1,0,"",7,2014-09-09
whlBXzCf3kB0vxRgRXufrXKkuCgwsFd9P5d+f9oXDpE=,14,0,"",9,2016-03-23
raAEYHvknmGhjXNo1NjFDjeAfxHG/louj3EvW+C+7uM=,1,0,"",7,2016-03-27
KODrJguG2sBEvmBJxzfJngPWiAm3bAeq6IBHsWoFx24=,1,0,"",7,2015-08-04
WIzm7xMOoBln2+WPLb01IafBt1cAZErOsJ7YiPa6dFE=,13,20,male,9,2006-08-13
V/Ht8RgwIAMax8HkISKeb6u0lx2kPX+fw87tnYSc4Mg=,14,32,female,9,2007-04-20
S6XevGtDIi+uvDfcGhLrm2CX/RLwQodLd8PfQOKdQEY=,5,35,male,9,2012-04-05
